airbnb_id,link,building,unit_type,building_raw,unit_raw
1242665933136019189,https://www.airbnb.ae/rooms/1242665933136019189?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758924361_P3vfPHgJjQvXoNjv,The Royal Amwaj,,The Royal Amwaj,1
736711112125803756,https://www.airbnb.ae/rooms/736711112125803756?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758924387_P3F9Sl1SmlMNRFxN,The Royal Amwaj,,The Royal Amwaj,2
717171157403920579,https://www.airbnb.ae/rooms/717171157403920579?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758924396_P3K89LcuOuCo86Sg,The Royal Amwaj,,The Royal Amwaj,1
720191964635234228,https://www.airbnb.ae/rooms/720191964635234228?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758924407_P31JCSa8vagylGAu,The Royal Amwaj,,The Royal Amwaj,1
1165817880489648374,https://www.airbnb.ae/rooms/1165817880489648374?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758924435_P37DvJVHuHPHnJDu,The Royal Amwaj,,The Royal Amwaj,1
1234492751729877954,https://www.airbnb.ae/rooms/1234492751729877954?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758924452_P3KLYAbwAOutIKRl,The Royal Amwaj,,The Royal Amwaj,1
944812032621764061,https://www.airbnb.ae/rooms/944812032621764061?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758924151_P3EiMyedXAq1qvea,The Royal Amwaj,,The Royal Amwaj,2
53034518,https://www.airbnb.ae/rooms/53034518?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758921448_P3AP3hEgxRwrIcSK,The Royal Amwaj,,The Royal Amwaj,1
663361463082927004,https://www.airbnb.ae/rooms/663361463082927004?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926941_P3XZBOsTESHd9-mU,Th8,,Th8,2
894790461124874200,https://www.airbnb.ae/rooms/894790461124874200?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926954_P31R7yQ6C4gQ4vcr,Th8,,Th8,2
1336153008125839704,https://www.airbnb.ae/rooms/1336153008125839704?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926982_P3GPtTDSjzQKo1zy,Th8,,Th8,2
674218081769217364,https://www.airbnb.ae/rooms/674218081769217364?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926987_P3yVL290Qz6neeYP,Th8,,Th8,1
1211452290915168419,https://www.airbnb.ae/rooms/1211452290915168419?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926925_P3r-Bopa-cPuzSbf,Th8,,Th8,1
41388491,https://www.airbnb.ae/rooms/41388491?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926678_P3ogKmXRGeBZRDJq,Balqis Residence (Kingdom Of Sheba),,Balqis Residence (Kingdom of Sheba),2
41021775,https://www.airbnb.ae/rooms/41021775?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926969_P3_aDgLNHSRJL34g,Balqis Residence (Kingdom Of Sheba),,Balqis Residence (Kingdom of Sheba),2
750428464089293077,https://www.airbnb.ae/rooms/750428464089293077?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926977_P3R2OXAu_qTRJQ3Q,Balqis Residence (Kingdom Of Sheba),,Balqis Residence (Kingdom of Sheba),2
53794282,https://www.airbnb.ae/rooms/53794282?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926993_P3eQf2TF9jbvNz_2,Balqis Residence (Kingdom Of Sheba),,Balqis Residence (Kingdom of Sheba),2
1034555652145129433,https://www.airbnb.ae/rooms/1034555652145129433?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758926999_P39GroYmdYtolW9v,Balqis Residence (Kingdom Of Sheba),,Balqis Residence (Kingdom of Sheba),2
1219396761671774517,https://www.airbnb.ae/rooms/1219396761671774517?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927301_P3TooKcqQ77n32Bg,Grandeur Residences,,Grandeur Residences,3
51662811,https://www.airbnb.ae/rooms/51662811?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927318_P3TXOinT5B_uGZLK,Grandeur Residences,,Grandeur Residences,2
806382770321034417,https://www.airbnb.ae/rooms/806382770321034417?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927343_P3P40aRzuSR4H9xX,Grandeur Residences,,Grandeur Residences,1
800311386168017393,https://www.airbnb.ae/rooms/800311386168017393?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927349_P3yfDxNcvkhXP_OU,Grandeur Residences,,Grandeur Residences,1
1162198003649788202,https://www.airbnb.ae/rooms/1162198003649788202?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927295_P3ZE34z6oFCIOc-x,Jumeirah Zabeel Saray,,Jumeirah Zabeel Saray,3
878686713753390945,https://www.airbnb.ae/rooms/878686713753390945?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927305_P3LY1nM0ayP_omM8,Jumeirah Zabeel Saray,,Jumeirah Zabeel Saray,3
1188389711790371354,https://www.airbnb.ae/rooms/1188389711790371354?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927309_P3IJNsMShtm79m5U,Jumeirah Zabeel Saray,,Jumeirah Zabeel Saray,2
1189675666935721497,https://www.airbnb.ae/rooms/1189675666935721497?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927323_P3T5Rk3vza5IBaBH,Jumeirah Zabeel Saray,,Jumeirah Zabeel Saray,1
877501504715086253,https://www.airbnb.ae/rooms/877501504715086253?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927330_P3rIhuHp4rdR9v7w,Jumeirah Zabeel Saray,,Jumeirah Zabeel Saray,1
760145787160037583,https://www.airbnb.ae/rooms/760145787160037583?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927335_P3K_4iI-6_sj1aL7,Jumeirah Zabeel Saray,,Jumeirah Zabeel Saray,1
741214143378361955,https://www.airbnb.ae/rooms/741214143378361955?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927339_P3nXiYu1z1x_hZqi,Jumeirah Zabeel Saray,,Jumeirah Zabeel Saray,0
1248308717424363235,https://www.airbnb.ae/rooms/1248308717424363235?_set_bev_on_new_domain=1758068560_EAMTE0YzhlYzljND&source_impression_id=p3_1758927833_P3ySB3eA5lzY5ZoC,Rixos Hotel,,Rixos Hotel,3
